qid,scheme,query_text,gt_domain,gt_doc,pred_domain,pred_doc,topk_domains,hit_exact,domain_hit,ssr_score,t_send_disc,t_recv_disc_reply,t_send_fetch,t_recv_data,rtt_total_ms,hops_disc,hops_fetch,hops_total,n_interest_sent,n_data_recv,bytes_ctrl_tx,bytes_ctrl_rx,bytes_data_tx,bytes_data_rx,timeouts,retransmissions,is_measurable,is_success,is_timeout,timeout_reason,failure_scenario,failure_target,topology,disc_ms,fetch_ms,t_send_disc_ns,t_recv_disc_reply_ns,t_send_fetch_ns,t_recv_data_ns
171,tag,Give me pollution where airQualityLevel equals moderate and monitoringStation equals fixed,1,pol_000022;pol_000142;pol_000262,/domain5,/domain5/data/doc/pol_900012,/domain5=0.6255;/domain7=0.6173;/domain4=0.5827,0,0,0.625497,54400.0000,54408.1735,54408.1735,54416.3482,16.3482,-1,2,-1,8,1,4805,1309,42,1107,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.1735,8.1747,54400000000,54408173464,54408173464,54416348200
172,tag,parking with facilityType=covered and category=rooftop close to Lakeside District Cathedral,5,p_000337,/domain5,/domain5/data/doc/p_000363,/domain5=0.7594;/domain2=0.6608;/domain7=0.6536;/domain4=0.5661,0,1,0.759399,54600.0000,54608.1685,54608.1685,54616.3432,16.3432,-1,2,-1,8,1,4806,1294,40,1105,0,0,1,1,0,DOC_WRONG,none,,redundant,8.1685,8.1747,54600000000,54608168528,54608168528,54616343200
173,tag,Give me traffic where vehicleType equals bus and laneDirection equals bidirectional,1,traf_000027;traf_000102;traf_000132;traf_000237;traf_000312;traf_000357;traf_000522;traf_000552;traf_000597,/domain2,/domain2/data/doc/traf_900104,/domain2=0.5913;/domain3=0.5648;/domain4=0.5491;/domain5=0.5194;/domain0=0.4957,0,0,0.519376,54800.0000,54808.1833,54808.1833,54816.2801,16.2801,-1,2,-1,8,1,4808,1320,43,1108,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.1833,8.0968,54800000000,54808183344,54808183344,54816280112
174,tag,"Query streetlight: status defectiveLamp, lanternModel fluorescent, in North Harbor",0,sl_000010;sl_000098;sl_000126;sl_000182;sl_000246;sl_000278;sl_000322;sl_000362;sl_000386;sl_000418;sl_000426;sl_000434;sl_000482;sl_000534;sl_000558;sl_000594,/domain4,/domain4/data/doc/sl_000086,/domain4=0.7776;/domain0=0.7753;/domain7=0.7700;/domain5=0.7500,0,0,0.750003,55000.0000,55008.1735,55008.1735,55014.5182,14.5182,-1,2,-1,8,1,4808,1304,41,1106,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.1735,6.3447,55000000000,55008173488,55008173488,55014518192
175,tag,"Show traffic where roadType is collector, vehicleType is bus in Eastshore Quarter Financial Row",2,traf_000052,/domain4,/domain4/data/doc/traf_000167,/domain4=0.6197;/domain5=0.5927;/domain7=0.5784,0,0,0.592705,55200.0000,55208.1833,55208.1833,55214.5281,14.5281,-1,2,-1,8,1,4808,1320,43,1108,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.1833,6.3448,55200000000,55208183344,55208183344,55214528112
176,tag,"Query streetlight: lanternModel HPS, powerState bootingUp, in Greenfield Park",7,sl_000338;sl_000458;sl_000550;sl_000586,/domain6,/domain6/data/doc/sl_900069,/domain6=0.6654;/domain5=0.6486;/domain4=0.5723,0,0,0.648637,55400.0000,55408.1882,55408.1882,55415.8029,15.8029,-1,2,-1,8,1,4808,1304,41,1106,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.1882,7.6147,55400000000,55408188224,55408188224,55415802928
177,tag,Give me parking where category equals onStreet and facilityType equals covered,6,p_000217;p_000301;p_000361;p_000409;p_000445;p_000481,/domain2,/domain2/data/doc/p_000355,/domain2=0.5989;/domain4=0.5755;/domain5=0.5423;/domain6=0.5063,0,0,0.542252,55600.0000,55608.1980,55608.1980,55616.2947,16.2947,-1,2,-1,8,1,4808,1296,40,1105,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.1980,8.0967,55600000000,55608198032,55608198032,55616294704
178,tag,Find streetlight with locationCategory playground and powerState off near South Hills Harbor Bridge,3,sl_000029;sl_000045;sl_000085;sl_000253;sl_000389;sl_000573,/domain5,/domain5/data/doc/sl_000381,/domain5=0.6776;/domain4=0.6463;/domain6=0.6347,0,0,0.677570,55800.0000,55808.1882,55808.1882,55816.3629,16.3629,-1,2,-1,8,1,4808,1304,41,1106,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.1882,8.1747,55800000000,55808188224,55808188224,55816362928
179,tag,"Search for parking devices: facilityType=uncovered, category=rooftop, near Greenfield Park Town Square",7,p_000118;p_000214;p_000250;p_000430;p_000442;p_000478;p_000490;p_000502;p_000514,/domain7,/domain7/data/doc/p_000323,/domain7=0.7787;/domain2=0.7736;/domain4=0.7026;/domain5=0.6558,0,1,0.655819,56000.0000,56008.1882,56008.1882,56014.8508,14.8508,-1,2,-1,8,1,4803,1291,40,1105,0,0,1,1,0,DOC_WRONG,none,,redundant,8.1882,6.6627,56000000000,56008188168,56008188168,56014850840
180,tag,"Show parking where occupancyStatus is few, category is offStreet in Greenfield Park Transit Hub",7,p_000044;p_000056;p_000116;p_000152;p_000284,/domain7,/domain7/data/doc/p_000314,/domain7=0.7583;/domain6=0.7310;/domain2=0.6172;/domain4=0.6001,0,1,0.617156,56200.0000,56208.1151,56208.1151,56214.7778,14.7778,-1,2,-1,8,1,4808,1296,40,1105,0,0,1,1,0,DOC_WRONG,none,,redundant,8.1151,6.6627,56200000000,56208115120,56208115120,56214777792
181,tag,"Query pollution: pollutantType SO2, monitoringStation mobile, in Westside Heights",1,pol_000018;pol_000072;pol_000078;pol_000090;pol_000186;pol_000228;pol_000300;pol_000312;pol_000354;pol_000420;pol_000450;pol_000462;pol_000474;pol_000570,/domain5,/domain5/data/doc/pol_000231,/domain5=0.6662;/domain4=0.6523;/domain6=0.6339,0,0,0.666182,56400.0000,56408.1833,56408.1833,56416.3581,16.3581,-1,2,-1,8,1,4808,1312,42,1107,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.1833,8.1747,56400000000,56408183328,56408183328,56416358064
182,tag,Locate traffic with laneDirection set to outbound near South Hills Lighthouse in South Hills Financial Row,3,traf_000026;traf_000116;traf_000206,/domain3,/domain3/data/doc/traf_000527,/domain3=0.6624;/domain5=0.6016;/domain4=0.6009;/domain0=0.5960;/domain2=0.5956,0,1,0.601616,56600.0000,56608.1833,56608.1833,56614.7081,14.7081,-1,2,-1,8,1,4808,1320,43,1108,0,0,1,1,0,DOC_WRONG,none,,redundant,8.1833,6.5248,56600000000,56608183344,56608183344,56614708112
183,tag,pollution with source_type=naturalBackground and airQualityLevel=unhealthy close to Midtown Center Sports Arena,4,pol_000084;pol_000112;pol_000120;pol_000216;pol_000252;pol_000256;pol_000352;pol_000396;pol_000424;pol_000432;pol_000440;pol_000504;pol_000560,/domain4,/domain4/data/doc/pol_000265,/domain4=0.7174;/domain2=0.6586;/domain7=0.6003,0,1,0.658595,56800.0000,56808.1201,56808.1201,56814.4648,14.4648,-1,2,-1,8,1,4807,1311,42,1107,0,0,1,1,0,DOC_WRONG,none,,redundant,8.1201,6.3447,56800000000,56808120056,56808120056,56814464792
184,tag,streetlight with status=ok and powerState=on close to Old Town Core Historic Market,6,sl_000037;sl_000541;sl_000557,/domain6,/domain6/data/doc/sl_000282,/domain6=0.7847;/domain5=0.7286;/domain4=0.7001,0,1,0.728650,57000.0000,57008.1882,57008.1882,57015.8029,15.8029,-1,2,-1,8,1,4808,1304,41,1106,0,0,1,1,0,DOC_WRONG,none,,redundant,8.1882,7.6147,57000000000,57008188224,57008188224,57015802928
185,tag,Give me pollution where source_type equals naturalBackground and pollutantType equals PM2_5,0,pol_000020;pol_000172;pol_000276;pol_000284;pol_000296;pol_000304;pol_000320;pol_000392;pol_000408;pol_000468;pol_000496;pol_000516;pol_000548;pol_000600,/domain4,/domain4/data/doc/pol_900157,/domain4=0.5422;/domain5=0.4748,0,0,0.474816,57200.0000,57208.2030,57208.2030,57214.5477,14.5477,-1,2,-1,8,1,4808,1312,42,1107,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.2030,6.3447,57200000000,57208202976,57208202976,57214547712
186,tag,"Show streetlight where lanternModel is fluorescent, powerState is low in Old Town Core Waterfront",6,sl_000164;sl_000460,/domain6,/domain6/data/doc/sl_000580,/domain6=0.7538;/domain5=0.7081;/domain4=0.6665,0,1,0.708145,57400.0000,57408.2030,57408.2030,57415.8177,15.8177,-1,2,-1,8,1,4808,1304,41,1106,0,0,1,1,0,DOC_WRONG,none,,redundant,8.2030,7.6147,57400000000,57408202960,57408202960,57415817664
187,tag,Give me traffic where vehicleType equals bicycle and laneDirection equals outbound,2,traf_000005;traf_000035;traf_000365;traf_000530,/domain4,/domain4/data/doc/traf_900177,/domain4=0.5829;/domain5=0.5760,0,0,0.576046,57600.0000,57608.2030,57608.2030,57614.5478,14.5478,-1,2,-1,8,1,4808,1320,43,1108,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.2030,6.3448,57600000000,57608202992,57608202992,57614547760
188,tag,"Query streetlight: status defectiveLamp, lanternModel fluorescent, in Old Town Core",6,sl_000286;sl_000478,/domain4,/domain4/data/doc/sl_000086,/domain4=0.7635;/domain5=0.6960;/domain2=0.6884,0,0,0.696042,57800.0000,57808.2029,57808.2029,57814.5476,14.5476,-1,2,-1,8,1,4802,1298,41,1106,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.2029,6.3447,57800000000,57808202888,57808202888,57814547592
189,tag,"Query parking: facilityType gated, allowedVehicleType motorcycle, in Greenfield Park",7,p_000079;p_000171,/domain7,/domain7/data/doc/p_000110,/domain7=0.7578;/domain4=0.6936;/domain2=0.6754;/domain6=0.6200,0,1,0.675358,58000.0000,58008.1151,58008.1151,58014.7778,14.7778,-1,2,-1,8,1,4808,1296,40,1105,0,0,1,1,0,DOC_WRONG,none,,redundant,8.1151,6.6627,58000000000,58008115120,58008115120,58014777792
190,tag,Locate traffic with congestionLevel set to gridlock near South Hills City Library in South Hills Financial Row,3,traf_000120;traf_000270,/domain3,/domain3/data/doc/traf_000290,/domain3=0.6845;/domain5=0.6389;/domain4=0.6258;/domain0=0.6014;/domain2=0.5772,0,1,0.638866,58200.0000,58208.1833,58208.1833,58214.7081,14.7081,-1,2,-1,8,1,4808,1320,43,1108,0,0,1,1,0,DOC_WRONG,none,,redundant,8.1833,6.5248,58200000000,58208183344,58208183344,58214708112
191,tag,"Search for parking devices: allowedVehicleType=electricVehicle, occupancyStatus=few, near Westside Heights Harbor Bridge",1,p_000072;p_000120;p_000144;p_000408;p_000432;p_000516,/domain3,/domain3/data/doc/p_000312,/domain3=0.6894;/domain2=0.6841;/domain6=0.6702;/domain4=0.6370;/domain5=0.6169,0,0,0.616858,58400.0000,58408.1931,58408.1931,58414.7178,14.7178,-1,2,-1,8,1,4808,1296,40,1105,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.1931,6.5247,58400000000,58408193120,58408193120,58414717792
192,tag,streetlight with status=ok and locationCategory=sidewalk close to South Hills Harbor Bridge,3,sl_000029;sl_000033;sl_000041;sl_000045;sl_000049;sl_000085;sl_000105;sl_000177;sl_000253;sl_000389;sl_000473;sl_000573;sl_000585,/domain0,/domain0/data/doc/sl_000553,/domain0=0.7504;/domain4=0.7251;/domain5=0.7145;/domain7=0.7028,0,0,0.714501,58600.0000,58608.1980,58608.1980,58615.9488,15.9488,-1,2,-1,8,1,4808,1304,41,1106,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.1980,7.7507,58600000000,58608198048,58608198048,58615948752
193,tag,streetlight with powerState=off and lanternModel=HPS close to North Harbor Riverside Park,0,sl_000010;sl_000098;sl_000126;sl_000182;sl_000246;sl_000278;sl_000322;sl_000362;sl_000386;sl_000418;sl_000426;sl_000434;sl_000482;sl_000534;sl_000558;sl_000594,/domain5,/domain5/data/doc/sl_900347,/domain5=0.7220;/domain4=0.7190;/domain6=0.6566,0,0,0.721972,58800.0000,58808.1882,58808.1882,58816.3629,16.3629,-1,2,-1,8,1,4808,1304,41,1106,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.1882,8.1747,58800000000,58808188224,58808188224,58816362928
194,tag,"Search for pollution devices: monitoringStation=fixed, airQualityLevel=moderate, near Greenfield Park Harbor Bridge",7,pol_000202;pol_000472;pol_000592,/domain7,/domain7/data/doc/pol_000255,/domain7=0.8226;/domain5=0.7196;/domain4=0.6708,0,1,0.719576,59000.0000,59008.1735,59008.1735,59014.8362,14.8362,-1,2,-1,8,1,4805,1309,42,1107,0,0,1,1,0,DOC_WRONG,none,,redundant,8.1735,6.6627,59000000000,59008173464,59008173464,59014836200
195,tag,Find traffic with roadType localStreet and vehicleType car near Lakeside District Botanical Garden,5,traf_000191;traf_000311;traf_000431;traf_000461;traf_000581,/domain5,/domain5/data/doc/traf_000503,/domain5=0.7624;/domain7=0.5910;/domain4=0.5254,0,1,0.762407,59200.0000,59208.1882,59208.1882,59216.3630,16.3630,-1,2,-1,8,1,4802,1299,43,1108,0,0,1,1,0,DOC_WRONG,none,,redundant,8.1882,8.1748,59200000000,59208188192,59208188192,59216362960
196,tag,Locate streetlight with locationCategory set to facade near Old Town Core Convention Center in Old Town Core Industrial Zone,6,sl_000001;sl_000025;sl_000081;sl_000217;sl_000273;sl_000361;sl_000529;sl_000537,/domain6,/domain6/data/doc/sl_000124,/domain6=0.8505;/domain5=0.7543;/domain4=0.6939,0,1,0.754302,59400.0000,59408.1882,59408.1882,59415.8029,15.8029,-1,2,-1,8,1,4808,1304,41,1106,0,0,1,1,0,DOC_WRONG,none,,redundant,8.1882,7.6147,59400000000,59408188224,59408188224,59415802928
197,tag,Find streetlight with status brokenLantern and lanternModel fluorescent near Midtown Center Shopping Mall,4,sl_000036;sl_000076;sl_000168;sl_000196;sl_000220;sl_000224;sl_000228;sl_000276;sl_000400;sl_000504;sl_000552;sl_000568,/domain4,/domain4/data/doc/sl_000196,/domain4=0.7720;/domain2=0.7571;/domain5=0.7385,1,1,0.738540,59600.0000,59608.2029,59608.2029,59614.5476,14.5476,-1,2,-1,8,1,4802,1298,41,1106,0,0,1,1,0,,none,,redundant,8.2029,6.3447,59600000000,59608202888,59608202888,59614547592
198,tag,"Show parking where category is multiStorey, allowedVehicleType is electricVehicle in Eastshore Quarter Residential Block",2,p_000012;p_000030;p_000108;p_000132;p_000198;p_000228;p_000246;p_000288;p_000318;p_000600,/domain2,/domain2/data/doc/p_000012,/domain2=0.7666;/domain7=0.6205;/domain4=0.6078,1,1,0.766596,59800.0000,59808.1249,59808.1249,59816.2216,16.2216,-1,2,-1,8,1,4808,1296,40,1105,0,0,1,1,0,,none,,redundant,8.1249,8.0967,59800000000,59808124944,59808124944,59816221616
199,tag,traffic with roadType=collector and congestionLevel=moderate close to North Harbor University Campus,0,traf_000178;traf_000538,/domain5,/domain5/data/doc/traf_000388,/domain5=0.7321;/domain2=0.6814;/domain4=0.6672;/domain3=0.6404,0,0,0.732137,60000.0000,60008.1981,60008.1981,60016.3728,16.3728,-1,2,-1,8,1,4808,1320,43,1108,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.1981,8.1748,60000000000,60008198080,60008198080,60016372848
200,tag,"Search for traffic devices: laneDirection=bidirectional, vehicleType=truck, near Old Town Core Shopping Mall",6,traf_000063;traf_000168;traf_000213;traf_000318,/domain6,/domain6/data/doc/traf_000221,/domain6=0.7326;/domain2=0.6858;/domain4=0.6711;/domain3=0.6168,0,1,0.685837,60200.0000,60208.1152,60208.1152,60215.7299,15.7299,-1,2,-1,8,1,4808,1320,43,1108,0,0,1,1,0,DOC_WRONG,none,,redundant,8.1152,7.6148,60200000000,60208115168,60208115168,60215729936
201,tag,traffic with roadType=serviceRoad and vehicleType=bicycle close to Lakeside District City Hall,5,traf_000360;traf_000390;traf_000570;traf_000600,/domain5,/domain5/data/doc/traf_000177,/domain5=0.7754;/domain7=0.6279;/domain4=0.6193,0,1,0.775419,60400.0000,60408.1882,60408.1882,60416.3630,16.3630,-1,2,-1,8,1,4802,1314,43,1108,0,0,1,1,0,DOC_WRONG,none,,redundant,8.1882,8.1748,60400000000,60408188192,60408188192,60416362960
202,tag,"Show streetlight where locationCategory is garden, powerState is low in South Hills Waterfront",3,sl_000018;sl_000050;sl_000442;sl_000562,/domain5,/domain5/data/doc/sl_000279,/domain5=0.6875;/domain4=0.6228;/domain6=0.6099,0,0,0.687459,60600.0000,60608.1882,60608.1882,60616.3629,16.3629,-1,2,-1,8,1,4808,1304,41,1106,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.1882,8.1747,60600000000,60608188224,60608188224,60616362928
203,tag,Find parking with occupancyStatus almostFull and category offStreet near North Harbor Sports Arena,0,p_000007;p_000063;p_000095;p_000131;p_000151;p_000211;p_000271;p_000283;p_000287;p_000299;p_000359;p_000387;p_000419;p_000427;p_000459;p_000467;p_000499;p_000527;p_000571;p_000595,/domain0,/domain0/data/doc/p_000470,/domain0=0.7897;/domain7=0.7408;/domain5=0.7003;/domain4=0.6791,0,1,0.700324,60800.0000,60808.1882,60808.1882,60815.9389,15.9389,-1,2,-1,8,1,4808,1296,40,1105,0,0,1,1,0,DOC_WRONG,none,,redundant,8.1882,7.7507,60800000000,60808188208,60808188208,60815938880
204,tag,Locate streetlight with locationCategory set to tunnel near Greenfield Park City Library in Greenfield Park Industrial Zone,7,sl_000072;sl_000080;sl_000272;sl_000296;sl_000352;sl_000384;sl_000472;sl_000480;sl_000520,/domain6,/domain6/data/doc/sl_000092,/domain6=0.6885;/domain4=0.6883;/domain5=0.6831,0,0,0.683054,61000.0000,61008.1882,61008.1882,61015.8029,15.8029,-1,2,-1,8,1,4808,1304,41,1106,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.1882,7.6147,61000000000,61008188224,61008188224,61015802928
205,tag,"Search for traffic devices: laneDirection=outbound, roadType=arterial, near Old Town Core Riverside Park",6,traf_000047;traf_000059;traf_000566,/domain6,/domain6/data/doc/traf_000301,/domain6=0.6919;/domain2=0.6650;/domain4=0.6444;/domain3=0.5924,0,1,0.665047,61200.0000,61208.1152,61208.1152,61215.7299,15.7299,-1,2,-1,8,1,4808,1320,43,1108,0,0,1,1,0,DOC_WRONG,none,,redundant,8.1152,7.6148,61200000000,61208115168,61208115168,61215729936
206,tag,List traffic having congestionLevel light plus vehicleType motorcycle in Lakeside District,5,traf_000092;traf_000122,/domain5,/domain5/data/doc/traf_000089,/domain5=0.7298;/domain7=0.6343;/domain4=0.5604,0,1,0.729827,61400.0000,61408.1882,61408.1882,61416.3630,16.3630,-1,2,-1,8,1,4802,1314,43,1108,0,0,1,1,0,DOC_WRONG,none,,redundant,8.1882,8.1748,61400000000,61408188192,61408188192,61416362960
207,tag,"Show streetlight where powerState is on, locationCategory is sidewalk in Greenfield Park Industrial Zone",7,sl_000145,/domain5,/domain5/data/doc/sl_000280,/domain5=0.6950;/domain4=0.6828;/domain6=0.6670,0,0,0.694993,61600.0000,61608.1882,61608.1882,61616.3629,16.3629,-1,2,-1,8,1,4808,1304,41,1106,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.1882,8.1747,61600000000,61608188224,61608188224,61616362928
208,tag,"Show parking where category is offStreet, occupancyStatus is almostFull in Old Town Core Commercial Strip",6,p_000032;p_000074;p_000140;p_000278;p_000290;p_000296;p_000356;p_000416;p_000428;p_000488;p_000512;p_000524;p_000584,/domain2,/domain2/data/doc/p_000320,/domain2=0.7429;/domain6=0.7282;/domain5=0.6845;/domain4=0.6781,0,0,0.684477,61800.0000,61808.1980,61808.1980,61816.2947,16.2947,-1,2,-1,8,1,4808,1296,40,1105,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.1980,8.0967,61800000000,61808198032,61808198032,61816294704
209,tag,Give me streetlight where status equals defectiveLamp and lanternModel equals HPS,1,sl_000114;sl_000198;sl_000334,/domain5,/domain5/data/doc/sl_000462,/domain5=0.6781;/domain3=0.6415;/domain2=0.6333;/domain4=0.6165;/domain6=0.6024,0,0,0.678110,62000.0000,62008.1980,62008.1980,62016.3728,16.3728,-1,2,-1,8,1,4808,1304,41,1106,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.1980,8.1747,62000000000,62008198048,62008198048,62016372752
210,tag,"Show traffic where congestionLevel is light, laneDirection is inbound in Westside Heights Transit Hub",1,traf_000382,/domain2,/domain2/data/doc/traf_000052,/domain2=0.6909;/domain4=0.6201;/domain3=0.6145;/domain0=0.5909;/domain5=0.5858,0,0,0.585788,62200.0000,62208.1833,62208.1833,62216.2801,16.2801,-1,2,-1,8,1,4808,1320,43,1108,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.1833,8.0968,62200000000,62208183344,62208183344,62216280112
211,tag,Give me streetlight where locationCategory equals garden and lanternModel equals fluorescent,5,sl_000090;sl_000106;sl_000138;sl_000394;sl_000466;sl_000490;sl_000514;sl_000522;sl_000538,/domain2,/domain2/data/doc/sl_000171,/domain2=0.6269;/domain5=0.5867;/domain6=0.5733;/domain4=0.5524,0,0,0.586711,62400.0000,62408.1833,62408.1833,62416.2800,16.2800,-1,2,-1,8,1,4808,1304,41,1106,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.1833,8.0967,62400000000,62408183312,62408183312,62416280016
212,tag,Locate streetlight with locationCategory set to sidewalk near Westside Heights Town Square in Westside Heights Residential Block,1,sl_000071;sl_000103;sl_000119;sl_000127;sl_000151;sl_000167;sl_000223;sl_000231;sl_000247;sl_000263;sl_000367;sl_000479;sl_000519;sl_000535;sl_000543;sl_000567;sl_000583,/domain6,/domain6/data/doc/sl_000092,/domain6=0.7389;/domain5=0.7192;/domain4=0.6496,0,0,0.719210,62600.0000,62608.1882,62608.1882,62608.1882,8.1882,-1,2,-1,8,1,4808,1304,41,1106,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.1882,0.0000,62600000000,62608188224,62608188224,62608188224
213,tag,traffic with roadType=serviceRoad and laneDirection=bidirectional close to North Harbor Clock Tower,0,traf_000024;traf_000180;traf_000186;traf_000210;traf_000216;traf_000354;traf_000462;traf_000510;traf_000516;traf_000528;traf_000540;traf_000576,/domain2,/domain2/data/doc/traf_000052,/domain2=0.6496;/domain4=0.6223;/domain5=0.5870;/domain6=0.5632,0,0,0.587045,62800.0000,62808.1883,62808.1883,62808.1883,8.1883,-1,2,-1,8,1,4808,1320,43,1108,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.1883,0.0000,62800000000,62808188256,62808188256,62808188256
214,tag,"Show parking where occupancyStatus is almostFull, category is rooftop in Lakeside District Residential Block",5,p_000199;p_000243,/domain5,/domain5/data/doc/p_000071,/domain5=0.7891;/domain7=0.6980;/domain2=0.6016;/domain4=0.4748,0,1,0.789150,63000.0000,63008.1685,63008.1685,63016.3432,16.3432,-1,2,-1,8,1,4806,1294,40,1105,0,0,1,1,0,DOC_WRONG,none,,redundant,8.1685,8.1747,63000000000,63008168528,63008168528,63016343200
215,tag,Find parking with category offStreet and allowedVehicleType electricVehicle near Old Town Core Harbor Bridge,6,p_000032;p_000074;p_000140;p_000278;p_000290;p_000296;p_000356;p_000416;p_000428;p_000488;p_000512;p_000524;p_000584,/domain6,/domain6/data/doc/p_000504,/domain6=0.7205;/domain2=0.6578;/domain5=0.6483;/domain4=0.6246,0,1,0.648333,63200.0000,63208.1980,63208.1980,63215.8127,15.8127,-1,2,-1,8,1,4808,1296,40,1105,0,0,1,1,0,DOC_WRONG,none,,redundant,8.1980,7.6147,63200000000,63208198032,63208198032,63215812704
216,tag,Give me pollution where source_type equals naturalBackground and monitoringStation equals satellite,4,pol_000084;pol_000120;pol_000216;pol_000252;pol_000396;pol_000432;pol_000504,/domain5,/domain5/data/doc/pol_900012,/domain5=0.5776;/domain4=0.4548,0,0,0.577642,63400.0000,63408.2030,63408.2030,63416.3777,16.3777,-1,2,-1,8,1,4808,1312,42,1107,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.2030,8.1747,63400000000,63408202976,63408202976,63416377712
217,tag,"Search for traffic devices: laneDirection=inbound, roadType=localStreet, near South Hills Historic Market",3,traf_000022;traf_000109;traf_000130;traf_000190;traf_000295;traf_000319;traf_000346;traf_000361;traf_000373;traf_000400;traf_000433;traf_000469;traf_000493;traf_000514;traf_000532;traf_000544;traf_000580;traf_000586;traf_000592,/domain4,/domain4/data/doc/traf_000426,/domain4=0.6586;/domain7=0.6368;/domain5=0.6241,0,0,0.624110,63600.0000,63608.1784,63608.1784,63614.5232,14.5232,-1,2,-1,8,1,4804,1316,43,1108,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.1784,6.3448,63600000000,63608178384,63608178384,63614523152
218,tag,"Show parking where category is surface, allowedVehicleType is car in Lakeside District Downtown",5,p_000059;p_000071;p_000143;p_000215;p_000275;p_000305;p_000311;p_000335;p_000407;p_000449;p_000455;p_000533;p_000569,/domain5,/domain5/data/doc/p_000275,/domain5=0.8351;/domain7=0.6567;/domain2=0.6537;/domain4=0.5672,1,1,0.835086,63800.0000,63808.1685,63808.1685,63816.3432,16.3432,-1,2,-1,8,1,4806,1294,40,1105,0,0,1,1,0,,none,,redundant,8.1685,8.1747,63800000000,63808168528,63808168528,63816343200
219,tag,List traffic having vehicleType truck plus congestionLevel light in Old Town Core,6,traf_000008;traf_000023;traf_000053;traf_000063;traf_000118;traf_000168;traf_000213;traf_000318;traf_000338;traf_000398,/domain6,/domain6/data/doc/traf_000224,/domain6=0.7285;/domain2=0.5871;/domain3=0.5814;/domain4=0.5731,0,1,0.587096,64000.0000,64008.1152,64008.1152,64015.7299,15.7299,-1,2,-1,8,1,4808,1320,43,1108,0,0,1,1,0,DOC_WRONG,none,,redundant,8.1152,7.6148,64000000000,64008115168,64008115168,64015729936
220,tag,Give me pollution where airQualityLevel equals unhealthy and pollutantType equals CO,2,pol_000053,/domain7,/domain7/data/doc/pol_000567,/domain7=0.5531;/domain5=0.5234;/domain4=0.5207,0,0,0.523404,64200.0000,64208.1735,64208.1735,64214.8362,14.8362,-1,2,-1,8,1,4805,1309,42,1107,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.1735,6.6627,64200000000,64208173464,64208173464,64214836200
221,tag,Give me pollution where pollutantType equals O3 and airQualityLevel equals hazardous,4,pol_000334;pol_000424,/domain4,/domain4/data/doc/pol_900245,/domain4=0.5871;/domain3=0.5567;/domain6=0.5343;/domain5=0.5313,0,1,0.531301,64400.0000,64408.1784,64408.1784,64414.5232,14.5232,-1,2,-1,8,1,4808,1312,42,1107,0,0,1,1,0,DOC_WRONG,none,,redundant,8.1784,6.3447,64400000000,64408178416,64408178416,64414523152
222,tag,traffic with roadType=collector and congestionLevel=heavy close to North Harbor Central Plaza,0,traf_000064;traf_000214;traf_000364;traf_000454,/domain4,/domain4/data/doc/traf_000076,/domain4=0.7419;/domain2=0.6896;/domain5=0.6886;/domain3=0.6589,0,0,0.688556,64600.0000,64608.1981,64608.1981,64614.5428,14.5428,-1,2,-1,8,1,4808,1320,43,1108,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.1981,6.3448,64600000000,64608198080,64608198080,64614542848
223,tag,parking with allowedVehicleType=bus and occupancyStatus=almostFull close to Old Town Core Sports Arena,6,p_000023;p_000035;p_000347;p_000395,/domain6,/domain6/data/doc/p_000557,/domain6=0.7276;/domain4=0.7224;/domain5=0.6470;/domain2=0.6185;/domain3=0.5926,0,1,0.647001,64800.0000,64808.1882,64808.1882,64815.8029,15.8029,-1,2,-1,8,1,4808,1296,40,1105,0,0,1,1,0,DOC_WRONG,none,,redundant,8.1882,7.6147,64800000000,64808188208,64808188208,64815802880
