query_id,query_text,vector,target_docids,target_domains
q0070,List pollution data around South Hills Main Station,"[0.158136,0.143850,-0.010179,0.130686,-0.024405,-0.102402,-0.002533,0.041967,-0.119968,-0.088702,0.080879,0.228854,0.130477,0.077355,-0.047465,0.014146,0.012666,0.096885,0.061244,0.072635,0.065935,-0.097430,-0.115038,-0.125594,-0.008843,-0.006411,0.057295,0.040828,-0.052457,-0.042976,0.083501,-0.056448,0.005506,-0.014170,0.013600,-0.072845,0.006544,-0.044575,0.004362,-0.119103,-0.024608,0.119256,0.154173,0.115736,-0.040473,0.112906,0.034297,-0.084571,0.026115,0.127615,-0.172722,-0.154298,-0.017178,-0.010398,0.011215,0.055718,-0.028920,-0.106415,-0.110693,0.010932,0.041680,-0.005043,0.002121,0.038978,-0.227920,0.096588,-0.079056,0.000355,0.065002,-0.059398,-0.228906,0.068466,-0.054149,0.000242,0.018502,0.058457,0.016216,-0.097323,0.076554,-0.039052,0.060058,0.172732,0.025621,-0.193210,0.196497,0.112192,0.015745,-0.055951,0.073630,0.022283,-0.016850,-0.040536,-0.120044,0.061435,0.017966,0.072373,0.042466,-0.021747,0.024928,-0.000386,-0.002248,-0.095748,-0.218004,-0.009915,0.006724,0.229516,0.013917,0.011510,-0.026230,0.025615,0.078387,0.111958,0.119852,0.015517,-0.007273,0.016014,0.067964,-0.113756,-0.005765,-0.079245,-0.054815,0.001119,0.078380,0.015091,-0.085486,0.092374,-0.163511,0.019413]",pol_000074;pol_000139;pol_000159;pol_000164;pol_000269;pol_000404;pol_000419;pol_000439;pol_000479;pol_000484;pol_000529,3
q0070,List pollution data around South Hills Main Station,"[0.158136,0.143850,-0.010179,0.130686,-0.024405,-0.102402,-0.002533,0.041967,-0.119968,-0.088702,0.080879,0.228854,0.130477,0.077355,-0.047465,0.014146,0.012666,0.096885,0.061244,0.072635,0.065935,-0.097430,-0.115038,-0.125594,-0.008843,-0.006411,0.057295,0.040828,-0.052457,-0.042976,0.083501,-0.056448,0.005506,-0.014170,0.013600,-0.072845,0.006544,-0.044575,0.004362,-0.119103,-0.024608,0.119256,0.154173,0.115736,-0.040473,0.112906,0.034297,-0.084571,0.026115,0.127615,-0.172722,-0.154298,-0.017178,-0.010398,0.011215,0.055718,-0.028920,-0.106415,-0.110693,0.010932,0.041680,-0.005043,0.002121,0.038978,-0.227920,0.096588,-0.079056,0.000355,0.065002,-0.059398,-0.228906,0.068466,-0.054149,0.000242,0.018502,0.058457,0.016216,-0.097323,0.076554,-0.039052,0.060058,0.172732,0.025621,-0.193210,0.196497,0.112192,0.015745,-0.055951,0.073630,0.022283,-0.016850,-0.040536,-0.120044,0.061435,0.017966,0.072373,0.042466,-0.021747,0.024928,-0.000386,-0.002248,-0.095748,-0.218004,-0.009915,0.006724,0.229516,0.013917,0.011510,-0.026230,0.025615,0.078387,0.111958,0.119852,0.015517,-0.007273,0.016014,0.067964,-0.113756,-0.005765,-0.079245,-0.054815,0.001119,0.078380,0.015091,-0.085486,0.092374,-0.163511,0.019413]",pol_000074;pol_000139;pol_000159;pol_000164;pol_000269;pol_000404;pol_000419;pol_000439;pol_000479;pol_000484;pol_000529,3
q0070,List pollution data around South Hills Main Station,"[0.158136,0.143850,-0.010179,0.130686,-0.024405,-0.102402,-0.002533,0.041967,-0.119968,-0.088702,0.080879,0.228854,0.130477,0.077355,-0.047465,0.014146,0.012666,0.096885,0.061244,0.072635,0.065935,-0.097430,-0.115038,-0.125594,-0.008843,-0.006411,0.057295,0.040828,-0.052457,-0.042976,0.083501,-0.056448,0.005506,-0.014170,0.013600,-0.072845,0.006544,-0.044575,0.004362,-0.119103,-0.024608,0.119256,0.154173,0.115736,-0.040473,0.112906,0.034297,-0.084571,0.026115,0.127615,-0.172722,-0.154298,-0.017178,-0.010398,0.011215,0.055718,-0.028920,-0.106415,-0.110693,0.010932,0.041680,-0.005043,0.002121,0.038978,-0.227920,0.096588,-0.079056,0.000355,0.065002,-0.059398,-0.228906,0.068466,-0.054149,0.000242,0.018502,0.058457,0.016216,-0.097323,0.076554,-0.039052,0.060058,0.172732,0.025621,-0.193210,0.196497,0.112192,0.015745,-0.055951,0.073630,0.022283,-0.016850,-0.040536,-0.120044,0.061435,0.017966,0.072373,0.042466,-0.021747,0.024928,-0.000386,-0.002248,-0.095748,-0.218004,-0.009915,0.006724,0.229516,0.013917,0.011510,-0.026230,0.025615,0.078387,0.111958,0.119852,0.015517,-0.007273,0.016014,0.067964,-0.113756,-0.005765,-0.079245,-0.054815,0.001119,0.078380,0.015091,-0.085486,0.092374,-0.163511,0.019413]",pol_000074;pol_000139;pol_000159;pol_000164;pol_000269;pol_000404;pol_000419;pol_000439;pol_000479;pol_000484;pol_000529,3
q0070,List pollution data around South Hills Main Station,"[0.158136,0.143850,-0.010179,0.130686,-0.024405,-0.102402,-0.002533,0.041967,-0.119968,-0.088702,0.080879,0.228854,0.130477,0.077355,-0.047465,0.014146,0.012666,0.096885,0.061244,0.072635,0.065935,-0.097430,-0.115038,-0.125594,-0.008843,-0.006411,0.057295,0.040828,-0.052457,-0.042976,0.083501,-0.056448,0.005506,-0.014170,0.013600,-0.072845,0.006544,-0.044575,0.004362,-0.119103,-0.024608,0.119256,0.154173,0.115736,-0.040473,0.112906,0.034297,-0.084571,0.026115,0.127615,-0.172722,-0.154298,-0.017178,-0.010398,0.011215,0.055718,-0.028920,-0.106415,-0.110693,0.010932,0.041680,-0.005043,0.002121,0.038978,-0.227920,0.096588,-0.079056,0.000355,0.065002,-0.059398,-0.228906,0.068466,-0.054149,0.000242,0.018502,0.058457,0.016216,-0.097323,0.076554,-0.039052,0.060058,0.172732,0.025621,-0.193210,0.196497,0.112192,0.015745,-0.055951,0.073630,0.022283,-0.016850,-0.040536,-0.120044,0.061435,0.017966,0.072373,0.042466,-0.021747,0.024928,-0.000386,-0.002248,-0.095748,-0.218004,-0.009915,0.006724,0.229516,0.013917,0.011510,-0.026230,0.025615,0.078387,0.111958,0.119852,0.015517,-0.007273,0.016014,0.067964,-0.113756,-0.005765,-0.079245,-0.054815,0.001119,0.078380,0.015091,-0.085486,0.092374,-0.163511,0.019413]",pol_000074;pol_000139;pol_000159;pol_000164;pol_000269;pol_000404;pol_000419;pol_000439;pol_000479;pol_000484;pol_000529,3
q0071,Locate every parking unit across North Harbor,"[0.125242,0.104269,-0.056678,0.107463,-0.214381,-0.076136,0.019223,-0.209639,-0.029218,-0.092457,-0.030508,0.256863,0.058593,0.099521,0.092438,-0.051357,0.066413,0.030078,0.080431,-0.106151,0.001073,-0.142347,0.003820,-0.031742,0.083856,-0.067438,0.019785,0.049596,-0.210257,-0.035200,-0.032185,0.080272,-0.054112,-0.059011,0.076648,-0.104751,-0.074093,0.140268,-0.091217,0.049663,0.121390,-0.008900,-0.021301,-0.015119,0.001868,-0.063234,0.120340,0.003390,0.055101,-0.037364,-0.009637,-0.027724,0.103121,0.086453,-0.074822,0.141905,0.084038,-0.025642,0.021661,-0.122004,0.100469,0.033666,0.028212,0.087296,-0.060707,-0.010268,-0.059023,-0.040214,0.029254,0.019008,-0.037032,0.098639,0.053789,0.127981,0.167464,0.112285,-0.052064,-0.108193,-0.026514,-0.175163,0.102317,0.213385,-0.202015,-0.060801,0.152224,0.056964,-0.027883,0.001566,0.087246,0.091152,-0.066483,0.063939,0.008267,0.058221,-0.063548,0.139492,-0.055918,0.067797,-0.014975,0.099878,-0.055645,-0.072516,-0.108927,-0.068063,0.008085,0.038677,-0.021740,0.043940,-0.102263,0.064443,-0.088916,0.065826,0.007714,0.063309,0.125280,-0.061706,-0.008849,-0.057009,-0.085352,-0.046635,0.012114,-0.062063,-0.119992,0.063182,0.055711,0.093678,0.049857,0.110893]",p_000004;p_000008;p_000024;p_000068;p_000096;p_000148;p_000196;p_000204;p_000208;p_000212;p_000220;p_000324;p_000420;p_000456;p_000528;p_000548;p_000572;p_000592;p_000596,0
q0071,Locate every parking unit across North Harbor,"[0.125242,0.104269,-0.056678,0.107463,-0.214381,-0.076136,0.019223,-0.209639,-0.029218,-0.092457,-0.030508,0.256863,0.058593,0.099521,0.092438,-0.051357,0.066413,0.030078,0.080431,-0.106151,0.001073,-0.142347,0.003820,-0.031742,0.083856,-0.067438,0.019785,0.049596,-0.210257,-0.035200,-0.032185,0.080272,-0.054112,-0.059011,0.076648,-0.104751,-0.074093,0.140268,-0.091217,0.049663,0.121390,-0.008900,-0.021301,-0.015119,0.001868,-0.063234,0.120340,0.003390,0.055101,-0.037364,-0.009637,-0.027724,0.103121,0.086453,-0.074822,0.141905,0.084038,-0.025642,0.021661,-0.122004,0.100469,0.033666,0.028212,0.087296,-0.060707,-0.010268,-0.059023,-0.040214,0.029254,0.019008,-0.037032,0.098639,0.053789,0.127981,0.167464,0.112285,-0.052064,-0.108193,-0.026514,-0.175163,0.102317,0.213385,-0.202015,-0.060801,0.152224,0.056964,-0.027883,0.001566,0.087246,0.091152,-0.066483,0.063939,0.008267,0.058221,-0.063548,0.139492,-0.055918,0.067797,-0.014975,0.099878,-0.055645,-0.072516,-0.108927,-0.068063,0.008085,0.038677,-0.021740,0.043940,-0.102263,0.064443,-0.088916,0.065826,0.007714,0.063309,0.125280,-0.061706,-0.008849,-0.057009,-0.085352,-0.046635,0.012114,-0.062063,-0.119992,0.063182,0.055711,0.093678,0.049857,0.110893]",p_000004;p_000008;p_000024;p_000068;p_000096;p_000148;p_000196;p_000204;p_000208;p_000212;p_000220;p_000324;p_000420;p_000456;p_000528;p_000548;p_000572;p_000592;p_000596,0
q0071,Locate every parking unit across North Harbor,"[0.125242,0.104269,-0.056678,0.107463,-0.214381,-0.076136,0.019223,-0.209639,-0.029218,-0.092457,-0.030508,0.256863,0.058593,0.099521,0.092438,-0.051357,0.066413,0.030078,0.080431,-0.106151,0.001073,-0.142347,0.003820,-0.031742,0.083856,-0.067438,0.019785,0.049596,-0.210257,-0.035200,-0.032185,0.080272,-0.054112,-0.059011,0.076648,-0.104751,-0.074093,0.140268,-0.091217,0.049663,0.121390,-0.008900,-0.021301,-0.015119,0.001868,-0.063234,0.120340,0.003390,0.055101,-0.037364,-0.009637,-0.027724,0.103121,0.086453,-0.074822,0.141905,0.084038,-0.025642,0.021661,-0.122004,0.100469,0.033666,0.028212,0.087296,-0.060707,-0.010268,-0.059023,-0.040214,0.029254,0.019008,-0.037032,0.098639,0.053789,0.127981,0.167464,0.112285,-0.052064,-0.108193,-0.026514,-0.175163,0.102317,0.213385,-0.202015,-0.060801,0.152224,0.056964,-0.027883,0.001566,0.087246,0.091152,-0.066483,0.063939,0.008267,0.058221,-0.063548,0.139492,-0.055918,0.067797,-0.014975,0.099878,-0.055645,-0.072516,-0.108927,-0.068063,0.008085,0.038677,-0.021740,0.043940,-0.102263,0.064443,-0.088916,0.065826,0.007714,0.063309,0.125280,-0.061706,-0.008849,-0.057009,-0.085352,-0.046635,0.012114,-0.062063,-0.119992,0.063182,0.055711,0.093678,0.049857,0.110893]",p_000004;p_000008;p_000024;p_000068;p_000096;p_000148;p_000196;p_000204;p_000208;p_000212;p_000220;p_000324;p_000420;p_000456;p_000528;p_000548;p_000572;p_000592;p_000596,0
q0071,Locate every parking unit across North Harbor,"[0.125242,0.104269,-0.056678,0.107463,-0.214381,-0.076136,0.019223,-0.209639,-0.029218,-0.092457,-0.030508,0.256863,0.058593,0.099521,0.092438,-0.051357,0.066413,0.030078,0.080431,-0.106151,0.001073,-0.142347,0.003820,-0.031742,0.083856,-0.067438,0.019785,0.049596,-0.210257,-0.035200,-0.032185,0.080272,-0.054112,-0.059011,0.076648,-0.104751,-0.074093,0.140268,-0.091217,0.049663,0.121390,-0.008900,-0.021301,-0.015119,0.001868,-0.063234,0.120340,0.003390,0.055101,-0.037364,-0.009637,-0.027724,0.103121,0.086453,-0.074822,0.141905,0.084038,-0.025642,0.021661,-0.122004,0.100469,0.033666,0.028212,0.087296,-0.060707,-0.010268,-0.059023,-0.040214,0.029254,0.019008,-0.037032,0.098639,0.053789,0.127981,0.167464,0.112285,-0.052064,-0.108193,-0.026514,-0.175163,0.102317,0.213385,-0.202015,-0.060801,0.152224,0.056964,-0.027883,0.001566,0.087246,0.091152,-0.066483,0.063939,0.008267,0.058221,-0.063548,0.139492,-0.055918,0.067797,-0.014975,0.099878,-0.055645,-0.072516,-0.108927,-0.068063,0.008085,0.038677,-0.021740,0.043940,-0.102263,0.064443,-0.088916,0.065826,0.007714,0.063309,0.125280,-0.061706,-0.008849,-0.057009,-0.085352,-0.046635,0.012114,-0.062063,-0.119992,0.063182,0.055711,0.093678,0.049857,0.110893]",p_000004;p_000008;p_000024;p_000068;p_000096;p_000148;p_000196;p_000204;p_000208;p_000212;p_000220;p_000324;p_000420;p_000456;p_000528;p_000548;p_000572;p_000592;p_000596,0
q0072,Find all parking sensors in South Hills,"[0.065442,0.082808,-0.025991,0.132898,-0.163622,-0.118575,0.140663,-0.002779,-0.070483,-0.031462,0.114386,0.157046,0.061992,0.083565,0.020082,-0.052741,0.085697,0.079684,0.087050,-0.008967,0.047333,-0.187895,0.056368,-0.068330,0.116669,-0.071702,-0.026439,-0.086393,-0.033506,0.016535,0.084102,-0.039520,-0.078430,-0.010922,-0.043834,-0.025417,-0.109957,0.133771,-0.052580,-0.051831,0.099270,0.124245,0.051982,-0.016734,-0.097585,0.108171,0.172502,0.039614,-0.068206,-0.026641,-0.092819,-0.096904,0.090111,0.003526,-0.022197,-0.057763,0.041089,-0.052244,0.056607,-0.073565,0.030954,0.068701,0.048786,0.111637,-0.120740,0.125376,-0.030371,-0.015771,0.067237,-0.075294,-0.026965,0.082527,0.114708,0.028654,0.024834,0.090114,-0.056483,-0.273664,-0.001990,-0.086590,0.084786,0.204532,-0.121382,-0.113329,0.051923,0.090893,0.083460,-0.074251,0.063761,0.256932,-0.065634,-0.018914,-0.110003,-0.039514,-0.018891,0.061191,-0.038635,-0.053807,-0.011375,0.115668,0.022394,-0.055270,-0.192560,-0.058470,0.002803,0.116507,0.088218,-0.024275,0.014359,0.017560,0.010705,0.143493,0.073181,0.078826,0.125110,-0.068688,0.110946,-0.088915,-0.029678,-0.076467,-0.051466,0.054764,-0.107063,0.006147,0.048189,0.143802,-0.014654,-0.009898]",p_000309;p_000333;p_000339;p_000345;p_000369;p_000453;p_000507;p_000579,3
q0072,Find all parking sensors in South Hills,"[0.065442,0.082808,-0.025991,0.132898,-0.163622,-0.118575,0.140663,-0.002779,-0.070483,-0.031462,0.114386,0.157046,0.061992,0.083565,0.020082,-0.052741,0.085697,0.079684,0.087050,-0.008967,0.047333,-0.187895,0.056368,-0.068330,0.116669,-0.071702,-0.026439,-0.086393,-0.033506,0.016535,0.084102,-0.039520,-0.078430,-0.010922,-0.043834,-0.025417,-0.109957,0.133771,-0.052580,-0.051831,0.099270,0.124245,0.051982,-0.016734,-0.097585,0.108171,0.172502,0.039614,-0.068206,-0.026641,-0.092819,-0.096904,0.090111,0.003526,-0.022197,-0.057763,0.041089,-0.052244,0.056607,-0.073565,0.030954,0.068701,0.048786,0.111637,-0.120740,0.125376,-0.030371,-0.015771,0.067237,-0.075294,-0.026965,0.082527,0.114708,0.028654,0.024834,0.090114,-0.056483,-0.273664,-0.001990,-0.086590,0.084786,0.204532,-0.121382,-0.113329,0.051923,0.090893,0.083460,-0.074251,0.063761,0.256932,-0.065634,-0.018914,-0.110003,-0.039514,-0.018891,0.061191,-0.038635,-0.053807,-0.011375,0.115668,0.022394,-0.055270,-0.192560,-0.058470,0.002803,0.116507,0.088218,-0.024275,0.014359,0.017560,0.010705,0.143493,0.073181,0.078826,0.125110,-0.068688,0.110946,-0.088915,-0.029678,-0.076467,-0.051466,0.054764,-0.107063,0.006147,0.048189,0.143802,-0.014654,-0.009898]",p_000309;p_000333;p_000339;p_000345;p_000369;p_000453;p_000507;p_000579,3
q0072,Find all parking sensors in South Hills,"[0.065442,0.082808,-0.025991,0.132898,-0.163622,-0.118575,0.140663,-0.002779,-0.070483,-0.031462,0.114386,0.157046,0.061992,0.083565,0.020082,-0.052741,0.085697,0.079684,0.087050,-0.008967,0.047333,-0.187895,0.056368,-0.068330,0.116669,-0.071702,-0.026439,-0.086393,-0.033506,0.016535,0.084102,-0.039520,-0.078430,-0.010922,-0.043834,-0.025417,-0.109957,0.133771,-0.052580,-0.051831,0.099270,0.124245,0.051982,-0.016734,-0.097585,0.108171,0.172502,0.039614,-0.068206,-0.026641,-0.092819,-0.096904,0.090111,0.003526,-0.022197,-0.057763,0.041089,-0.052244,0.056607,-0.073565,0.030954,0.068701,0.048786,0.111637,-0.120740,0.125376,-0.030371,-0.015771,0.067237,-0.075294,-0.026965,0.082527,0.114708,0.028654,0.024834,0.090114,-0.056483,-0.273664,-0.001990,-0.086590,0.084786,0.204532,-0.121382,-0.113329,0.051923,0.090893,0.083460,-0.074251,0.063761,0.256932,-0.065634,-0.018914,-0.110003,-0.039514,-0.018891,0.061191,-0.038635,-0.053807,-0.011375,0.115668,0.022394,-0.055270,-0.192560,-0.058470,0.002803,0.116507,0.088218,-0.024275,0.014359,0.017560,0.010705,0.143493,0.073181,0.078826,0.125110,-0.068688,0.110946,-0.088915,-0.029678,-0.076467,-0.051466,0.054764,-0.107063,0.006147,0.048189,0.143802,-0.014654,-0.009898]",p_000309;p_000333;p_000339;p_000345;p_000369;p_000453;p_000507;p_000579,3
q0072,Find all parking sensors in South Hills,"[0.065442,0.082808,-0.025991,0.132898,-0.163622,-0.118575,0.140663,-0.002779,-0.070483,-0.031462,0.114386,0.157046,0.061992,0.083565,0.020082,-0.052741,0.085697,0.079684,0.087050,-0.008967,0.047333,-0.187895,0.056368,-0.068330,0.116669,-0.071702,-0.026439,-0.086393,-0.033506,0.016535,0.084102,-0.039520,-0.078430,-0.010922,-0.043834,-0.025417,-0.109957,0.133771,-0.052580,-0.051831,0.099270,0.124245,0.051982,-0.016734,-0.097585,0.108171,0.172502,0.039614,-0.068206,-0.026641,-0.092819,-0.096904,0.090111,0.003526,-0.022197,-0.057763,0.041089,-0.052244,0.056607,-0.073565,0.030954,0.068701,0.048786,0.111637,-0.120740,0.125376,-0.030371,-0.015771,0.067237,-0.075294,-0.026965,0.082527,0.114708,0.028654,0.024834,0.090114,-0.056483,-0.273664,-0.001990,-0.086590,0.084786,0.204532,-0.121382,-0.113329,0.051923,0.090893,0.083460,-0.074251,0.063761,0.256932,-0.065634,-0.018914,-0.110003,-0.039514,-0.018891,0.061191,-0.038635,-0.053807,-0.011375,0.115668,0.022394,-0.055270,-0.192560,-0.058470,0.002803,0.116507,0.088218,-0.024275,0.014359,0.017560,0.010705,0.143493,0.073181,0.078826,0.125110,-0.068688,0.110946,-0.088915,-0.029678,-0.076467,-0.051466,0.054764,-0.107063,0.006147,0.048189,0.143802,-0.014654,-0.009898]",p_000309;p_000333;p_000339;p_000345;p_000369;p_000453;p_000507;p_000579,3
q0073,What traffic readings are reported in Greenfield Park?,"[-0.008687,-0.010617,0.013227,-0.014817,-0.078125,-0.104292,0.152305,-0.003361,-0.128084,-0.098153,0.078692,0.087616,-0.015743,0.023261,-0.030318,-0.045226,0.011227,0.197725,0.064600,0.016478,0.038739,-0.114140,-0.083286,-0.051170,-0.005006,-0.119629,-0.094361,0.007149,-0.137419,-0.031576,0.045407,0.097444,0.016037,-0.024472,0.063300,-0.073177,0.016007,0.043415,-0.141468,-0.015382,0.137276,0.117067,0.077940,0.004734,-0.068042,0.095656,0.065350,-0.006080,0.021819,0.223478,0.033109,-0.256411,-0.029854,0.001752,-0.062027,0.050936,0.078553,-0.024049,-0.031055,-0.195841,0.081246,0.017644,0.054426,0.009903,-0.072487,0.012384,-0.128981,-0.021828,0.037404,0.002677,-0.111762,0.007836,-0.007534,0.017944,-0.109338,0.191008,0.019637,-0.225263,0.096740,-0.169081,-0.058658,0.183612,-0.100808,0.019247,0.165189,-0.041513,0.060649,0.021491,-0.032736,0.145736,-0.161721,0.094381,0.012308,-0.045707,0.008147,0.055756,-0.094865,-0.026247,0.063907,0.171640,-0.096113,-0.152247,-0.157265,0.062403,-0.059685,-0.005161,0.077947,0.093121,-0.065465,0.038266,0.033475,0.069399,0.080764,0.065389,0.093797,0.017044,0.086446,-0.028692,0.020570,-0.066774,-0.084438,0.016239,0.010381,0.092757,-0.009349,0.020015,-0.137023,-0.048771]",traf_000100;traf_000154;traf_000184;traf_000196;traf_000220;traf_000250;traf_000268;traf_000280;traf_000286;traf_000316;traf_000496;traf_000520;traf_000598,7
q0073,What traffic readings are reported in Greenfield Park?,"[-0.008687,-0.010617,0.013227,-0.014817,-0.078125,-0.104292,0.152305,-0.003361,-0.128084,-0.098153,0.078692,0.087616,-0.015743,0.023261,-0.030318,-0.045226,0.011227,0.197725,0.064600,0.016478,0.038739,-0.114140,-0.083286,-0.051170,-0.005006,-0.119629,-0.094361,0.007149,-0.137419,-0.031576,0.045407,0.097444,0.016037,-0.024472,0.063300,-0.073177,0.016007,0.043415,-0.141468,-0.015382,0.137276,0.117067,0.077940,0.004734,-0.068042,0.095656,0.065350,-0.006080,0.021819,0.223478,0.033109,-0.256411,-0.029854,0.001752,-0.062027,0.050936,0.078553,-0.024049,-0.031055,-0.195841,0.081246,0.017644,0.054426,0.009903,-0.072487,0.012384,-0.128981,-0.021828,0.037404,0.002677,-0.111762,0.007836,-0.007534,0.017944,-0.109338,0.191008,0.019637,-0.225263,0.096740,-0.169081,-0.058658,0.183612,-0.100808,0.019247,0.165189,-0.041513,0.060649,0.021491,-0.032736,0.145736,-0.161721,0.094381,0.012308,-0.045707,0.008147,0.055756,-0.094865,-0.026247,0.063907,0.171640,-0.096113,-0.152247,-0.157265,0.062403,-0.059685,-0.005161,0.077947,0.093121,-0.065465,0.038266,0.033475,0.069399,0.080764,0.065389,0.093797,0.017044,0.086446,-0.028692,0.020570,-0.066774,-0.084438,0.016239,0.010381,0.092757,-0.009349,0.020015,-0.137023,-0.048771]",traf_000100;traf_000154;traf_000184;traf_000196;traf_000220;traf_000250;traf_000268;traf_000280;traf_000286;traf_000316;traf_000496;traf_000520;traf_000598,7
q0073,What traffic readings are reported in Greenfield Park?,"[-0.008687,-0.010617,0.013227,-0.014817,-0.078125,-0.104292,0.152305,-0.003361,-0.128084,-0.098153,0.078692,0.087616,-0.015743,0.023261,-0.030318,-0.045226,0.011227,0.197725,0.064600,0.016478,0.038739,-0.114140,-0.083286,-0.051170,-0.005006,-0.119629,-0.094361,0.007149,-0.137419,-0.031576,0.045407,0.097444,0.016037,-0.024472,0.063300,-0.073177,0.016007,0.043415,-0.141468,-0.015382,0.137276,0.117067,0.077940,0.004734,-0.068042,0.095656,0.065350,-0.006080,0.021819,0.223478,0.033109,-0.256411,-0.029854,0.001752,-0.062027,0.050936,0.078553,-0.024049,-0.031055,-0.195841,0.081246,0.017644,0.054426,0.009903,-0.072487,0.012384,-0.128981,-0.021828,0.037404,0.002677,-0.111762,0.007836,-0.007534,0.017944,-0.109338,0.191008,0.019637,-0.225263,0.096740,-0.169081,-0.058658,0.183612,-0.100808,0.019247,0.165189,-0.041513,0.060649,0.021491,-0.032736,0.145736,-0.161721,0.094381,0.012308,-0.045707,0.008147,0.055756,-0.094865,-0.026247,0.063907,0.171640,-0.096113,-0.152247,-0.157265,0.062403,-0.059685,-0.005161,0.077947,0.093121,-0.065465,0.038266,0.033475,0.069399,0.080764,0.065389,0.093797,0.017044,0.086446,-0.028692,0.020570,-0.066774,-0.084438,0.016239,0.010381,0.092757,-0.009349,0.020015,-0.137023,-0.048771]",traf_000100;traf_000154;traf_000184;traf_000196;traf_000220;traf_000250;traf_000268;traf_000280;traf_000286;traf_000316;traf_000496;traf_000520;traf_000598,7
q0073,What traffic readings are reported in Greenfield Park?,"[-0.008687,-0.010617,0.013227,-0.014817,-0.078125,-0.104292,0.152305,-0.003361,-0.128084,-0.098153,0.078692,0.087616,-0.015743,0.023261,-0.030318,-0.045226,0.011227,0.197725,0.064600,0.016478,0.038739,-0.114140,-0.083286,-0.051170,-0.005006,-0.119629,-0.094361,0.007149,-0.137419,-0.031576,0.045407,0.097444,0.016037,-0.024472,0.063300,-0.073177,0.016007,0.043415,-0.141468,-0.015382,0.137276,0.117067,0.077940,0.004734,-0.068042,0.095656,0.065350,-0.006080,0.021819,0.223478,0.033109,-0.256411,-0.029854,0.001752,-0.062027,0.050936,0.078553,-0.024049,-0.031055,-0.195841,0.081246,0.017644,0.054426,0.009903,-0.072487,0.012384,-0.128981,-0.021828,0.037404,0.002677,-0.111762,0.007836,-0.007534,0.017944,-0.109338,0.191008,0.019637,-0.225263,0.096740,-0.169081,-0.058658,0.183612,-0.100808,0.019247,0.165189,-0.041513,0.060649,0.021491,-0.032736,0.145736,-0.161721,0.094381,0.012308,-0.045707,0.008147,0.055756,-0.094865,-0.026247,0.063907,0.171640,-0.096113,-0.152247,-0.157265,0.062403,-0.059685,-0.005161,0.077947,0.093121,-0.065465,0.038266,0.033475,0.069399,0.080764,0.065389,0.093797,0.017044,0.086446,-0.028692,0.020570,-0.066774,-0.084438,0.016239,0.010381,0.092757,-0.009349,0.020015,-0.137023,-0.048771]",traf_000100;traf_000154;traf_000184;traf_000196;traf_000220;traf_000250;traf_000268;traf_000280;traf_000286;traf_000316;traf_000496;traf_000520;traf_000598,7
q0074,What pollution readings are reported in Lakeside District?,"[0.072098,-0.084622,-0.031128,0.032758,-0.063604,-0.071463,0.024386,0.031226,0.039945,-0.280064,0.120466,0.089000,-0.003394,0.034500,-0.047764,0.031957,-0.147254,0.065341,0.125221,0.048234,0.007120,0.083185,-0.132050,-0.095476,-0.008021,0.065624,-0.035801,0.117045,-0.025231,-0.120059,0.075171,0.053916,-0.132097,-0.050033,0.132055,-0.043563,-0.078499,0.008097,-0.082623,0.026590,-0.072667,-0.078414,0.086205,0.124393,0.007329,0.028066,-0.095490,-0.162228,0.043206,0.172060,-0.059855,-0.188311,-0.142748,-0.025801,0.032562,0.053325,0.075592,-0.108853,-0.055586,-0.071415,0.033361,0.045407,0.044490,-0.109595,-0.083107,0.022285,-0.068218,0.001868,0.085389,-0.038582,-0.207975,0.057507,-0.083509,0.054035,0.154137,0.044528,0.041393,-0.117890,-0.025135,-0.062664,0.112105,0.123471,0.098371,-0.055940,0.097893,0.067774,0.043882,0.060959,0.071974,-0.053768,-0.025080,-0.009220,-0.103552,0.107116,0.092612,0.112638,-0.000353,-0.054482,0.144434,-0.119851,0.020348,-0.072298,-0.194275,0.012042,0.106277,0.050069,-0.015306,0.103817,-0.067811,0.046282,0.088992,0.063899,-0.029793,-0.015501,0.025789,0.091146,0.060766,-0.061263,0.047271,-0.088373,-0.131843,0.004827,0.004520,0.108465,-0.146271,0.048524,-0.208989,0.006809]",pol_000337;pol_000442,5
