qid,scheme,query_text,gt_domain,gt_doc,pred_domain,pred_doc,topk_domains,hit_exact,domain_hit,ssr_score,t_send_disc,t_recv_disc_reply,t_send_fetch,t_recv_data,rtt_total_ms,hops_disc,hops_fetch,hops_total,n_interest_sent,n_data_recv,bytes_ctrl_tx,bytes_ctrl_rx,bytes_data_tx,bytes_data_rx,timeouts,retransmissions,is_measurable,is_success,is_timeout,timeout_reason,failure_scenario,failure_target,topology,disc_ms,fetch_ms,t_send_disc_ns,t_recv_disc_reply_ns,t_send_fetch_ns,t_recv_data_ns
130,tag,pollution with source_type=residential and pollutantType=CO close to Old Town Core Clock Tower,6,pol_000023;pol_000047;pol_000275;pol_000299;pol_000371;pol_000503,/domain6,/domain6/data/doc/pol_000571,/domain6=0.6655;/domain4=0.6162;/domain7=0.6133;/domain3=0.6120;/domain2=0.5827;/domain5=0.5277,0,1,0.527661,46200.0000,46208.2373,46208.2373,46215.8521,15.8521,-1,2,-1,16,1,9613,2621,42,1107,0,0,1,1,0,DOC_WRONG,none,,redundant,8.2373,7.6147,46200000000,46208237336,46208237336,46215852072
131,tag,Give me traffic where roadType equals residential and congestionLevel equals moderate,0,traf_000248;traf_000488,/domain3,/domain3/data/doc/traf_000567,/domain3=0.6223;/domain2=0.6100;/domain4=0.5865;/domain7=0.5796;/domain0=0.5525;/domain5=0.5337,0,0,0.533725,46400.0000,46408.2226,46408.2226,46414.7474,14.7474,-1,2,-1,16,1,9616,2640,43,1108,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.2226,6.5248,46400000000,46408222640,46408222640,46414747408
132,tag,Give me streetlight where lanternModel equals MH and powerState equals low,1,sl_000363;sl_000479;sl_000519,/domain2,/domain2/data/doc/sl_000239,/domain2=0.5887;/domain6=0.5846;/domain5=0.5760;/domain3=0.5652;/domain4=0.5262,0,0,0.575954,46600.0000,46608.2373,46608.2373,46616.3340,16.3340,-1,2,-1,16,1,9616,2608,41,1106,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.2373,8.0967,46600000000,46608237344,46608237344,46616334048
133,tag,Locate pollution with source_type set to industrial near Eastshore Quarter Shopping Mall in Eastshore Quarter Arts Quarter,2,pol_000005;pol_000053;pol_000161;pol_000389;pol_000449,/domain2,/domain2/data/doc/pol_000347,/domain2=0.7136;/domain7=0.6217;/domain4=0.5713;/domain5=0.5570,0,1,0.556952,46800.0000,46808.2422,46808.2422,46816.3390,16.3390,-1,2,-1,16,1,9614,2622,42,1107,0,0,1,1,0,DOC_WRONG,none,,redundant,8.2422,8.0967,46800000000,46808242232,46808242232,46816338968
134,tag,List pollution having source_type naturalBackground plus pollutantType O3 in Lakeside District,5,pol_000136;pol_000196;pol_000448;pol_000532;pol_000580,/domain5,/domain5/data/doc/pol_000512,/domain5=0.6735;/domain6=0.5972;/domain2=0.5252;/domain4=0.5057,0,1,0.673486,47000.0000,47008.2177,47008.2177,47016.3924,16.3924,-1,2,-1,16,1,9616,2624,42,1107,0,0,1,1,0,DOC_WRONG,none,,redundant,8.2177,8.1747,47000000000,47008217712,47008217712,47016392448
135,tag,Find streetlight with status defectiveLamp and locationCategory tunnel near Greenfield Park City Hall,7,sl_000030;sl_000414,/domain6,/domain6/data/doc/sl_000092,/domain6=0.7597;/domain2=0.7242;/domain5=0.7096;/domain4=0.6904;/domain3=0.6827,0,0,0.709607,47200.0000,47208.2373,47208.2373,47215.8520,15.8520,-1,2,-1,16,1,9616,2608,41,1106,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.2373,7.6147,47200000000,47208237344,47208237344,47215852048
136,tag,"Show pollution where pollutantType is NO2, source_type is residential in Old Town Core Industrial Zone",6,pol_000007;pol_000019;pol_000055;pol_000247;pol_000463;pol_000487;pol_000535;pol_000571;pol_000595,/domain3,/domain3/data/doc/pol_000115,/domain3=0.6317;/domain6=0.6263;/domain7=0.6200;/domain4=0.6163;/domain2=0.5827;/domain5=0.5078,0,0,0.507840,47400.0000,47408.2275,47408.2275,47414.7523,14.7523,-1,2,-1,16,1,9615,2623,42,1107,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.2275,6.5247,47400000000,47408227528,47408227528,47414752264
137,tag,Locate traffic with roadType set to collector near Eastshore Quarter Science Center in Eastshore Quarter Commercial Strip,2,traf_000016;traf_000046;traf_000166;traf_000226,/domain3,/domain3/data/doc/traf_900351,/domain3=0.7118;/domain6=0.6918;/domain5=0.6801;/domain4=0.6773;/domain7=0.6524,0,0,0.680137,47600.0000,47608.2128,47608.2128,47614.7376,14.7376,-1,2,-1,16,1,9616,2640,43,1108,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.2128,6.5248,47600000000,47608212816,47608212816,47614737584
138,tag,List pollution having pollutantType PM2_5 plus monitoringStation mobile in Old Town Core,6,pol_000081;pol_000129;pol_000171;pol_000183;pol_000201;pol_000237;pol_000357;pol_000375;pol_000417;pol_000459;pol_000495;pol_000573,/domain6,/domain6/data/doc/pol_000459,/domain6=0.7675;/domain3=0.7187;/domain4=0.7172;/domain7=0.7063;/domain2=0.6976;/domain5=0.6079,1,1,0.607857,47800.0000,47808.2373,47808.2373,47815.8521,15.8521,-1,2,-1,16,1,9613,2621,42,1107,0,0,1,1,0,,none,,redundant,8.2373,7.6147,47800000000,47808237336,47808237336,47815852072
139,tag,List parking having facilityType covered plus allowedVehicleType motorcycle in Greenfield Park,7,p_000137,/domain7,/domain7/data/doc/p_000227,/domain7=0.6902;/domain0=0.6145;/domain2=0.5939;/domain4=0.5868;/domain5=0.5704;/domain6=0.5565;/domain3=0.5501,0,1,0.570423,48000.0000,48008.2226,48008.2226,48014.8853,14.8853,-1,2,-1,16,1,9616,2592,40,1105,0,0,1,1,0,DOC_WRONG,none,,redundant,8.2226,6.6627,48000000000,48008222592,48008222592,48014885264
140,tag,"Search for traffic devices: congestionLevel=heavy, laneDirection=inbound, near North Harbor Cultural Center",0,traf_000019;traf_000064;traf_000214;traf_000259;traf_000364;traf_000439;traf_000454;traf_000499,/domain2,/domain2/data/doc/traf_000083,/domain2=0.7124;/domain4=0.6887;/domain5=0.6835;/domain6=0.6750;/domain7=0.6727;/domain3=0.6255,0,0,0.683463,48200.0000,48208.2423,48208.2423,48216.3390,16.3390,-1,2,-1,16,1,9612,2636,43,1108,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.2423,8.0968,48200000000,48208242256,48208242256,48216339024
141,tag,parking with facilityType=gated and category=offStreet close to South Hills Shopping Mall,3,p_000011;p_000247;p_000251;p_000263;p_000339;p_000367;p_000507;p_000579,/domain7,/domain7/data/doc/p_000056,/domain7=0.6894;/domain4=0.6856;/domain2=0.6853;/domain5=0.6472,0,0,0.647156,48400.0000,48408.1882,48408.1882,48414.8509,14.8509,-1,2,-1,16,1,9616,2592,40,1105,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.1882,6.6627,48400000000,48408188208,48408188208,48414850880
142,tag,List parking having allowedVehicleType bicycle plus facilityType covered in South Hills,3,p_000309;p_000333;p_000345;p_000369;p_000453,/domain7,/domain7/data/doc/p_000477,/domain7=0.6320;/domain4=0.6177;/domain5=0.6110;/domain2=0.5989,0,0,0.610973,48600.0000,48608.1882,48608.1882,48614.8509,14.8509,-1,2,-1,16,1,9616,2592,40,1105,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.1882,6.6627,48600000000,48608188208,48608188208,48614850880
143,tag,"Query streetlight: lanternModel LED, locationCategory sidewalk, in Eastshore Quarter",2,sl_000005;sl_000009;sl_000013;sl_000021;sl_000089;sl_000249;sl_000317;sl_000341;sl_000345;sl_000369;sl_000409;sl_000509;sl_000593,/domain2,/domain2/data/doc/sl_000007,/domain2=0.7114;/domain5=0.6565;/domain6=0.6396;/domain7=0.6284;/domain0=0.6249;/domain3=0.6017;/domain4=0.5866,0,1,0.656531,48800.0000,48808.2423,48808.2423,48816.3390,16.3390,-1,2,-1,16,1,9616,2608,41,1106,0,0,1,1,0,DOC_WRONG,none,,redundant,8.2423,8.0967,48800000000,48808242256,48808242256,48816338960
144,tag,Find pollution with pollutantType PM2_5 and airQualityLevel moderate near Westside Heights Historic Market,1,pol_000087;pol_000327;pol_000477,/domain7,/domain7/data/doc/pol_000567,/domain7=0.7158;/domain3=0.7008;/domain2=0.6695;/domain4=0.6492;/domain5=0.6214;/domain6=0.5887,0,0,0.621406,49000.0000,49008.2373,49008.2373,49014.9001,14.9001,-1,2,-1,16,1,9613,2621,42,1107,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.2373,6.6627,49000000000,49008237336,49008237336,49014900072
145,tag,"Query traffic: laneDirection inbound, roadType highway, in South Hills",3,traf_000022;traf_000109;traf_000130;traf_000190;traf_000295;traf_000319;traf_000346;traf_000361;traf_000373;traf_000400;traf_000433;traf_000469;traf_000493;traf_000514;traf_000532;traf_000544;traf_000580;traf_000586;traf_000592,/domain2,/domain2/data/doc/traf_000546,/domain2=0.6862;/domain3=0.6793;/domain4=0.6634;/domain7=0.6395;/domain5=0.6092;/domain0=0.6000,0,0,0.609209,49200.0000,49208.2226,49208.2226,49216.3194,16.3194,-1,2,-1,16,1,9616,2640,43,1108,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.2226,8.0968,49200000000,49208222640,49208222640,49216319408
146,tag,Give me traffic where vehicleType equals bus and laneDirection equals outbound,5,traf_000092;traf_000122;traf_000287;traf_000422;traf_000467;traf_000557;traf_000587,/domain2,/domain2/data/doc/traf_900104,/domain2=0.6504;/domain4=0.5965;/domain5=0.5922;/domain7=0.5774;/domain3=0.5570;/domain0=0.5165,0,0,0.592250,49400.0000,49408.2226,49408.2226,49416.3194,16.3194,-1,2,-1,16,1,9616,2640,43,1108,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.2226,8.0968,49400000000,49408222640,49408222640,49416319408
147,tag,Locate parking with facilityType set to gated near Lakeside District University Campus in Lakeside District Residential Block,5,p_000075;p_000143,/domain5,/domain5/data/doc/p_000433,/domain5=0.8622;/domain2=0.6537;/domain6=0.6346;/domain4=0.6153;/domain3=0.5987,0,1,0.862153,49600.0000,49608.2422,49608.2422,49616.4169,16.4169,-1,2,-1,16,1,9616,2592,40,1105,0,0,1,1,0,DOC_WRONG,none,,redundant,8.2422,8.1747,49600000000,49608242240,49608242240,49616416912
148,tag,"Search for traffic devices: laneDirection=outbound, vehicleType=car, near South Hills Shopping Mall",3,traf_000026;traf_000116;traf_000206,/domain7,/domain7/data/doc/traf_000309,/domain7=0.7275;/domain4=0.7167;/domain2=0.7118;/domain3=0.7073;/domain6=0.6841;/domain5=0.6574,0,0,0.657418,49800.0000,49808.2423,49808.2423,49814.9050,14.9050,-1,2,-1,16,1,9612,2636,43,1108,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.2423,6.6628,49800000000,49808242256,49808242256,49814905024
149,tag,Locate streetlight with locationCategory set to road near Midtown Center Cultural Center in Midtown Center Waterfront,4,sl_000014;sl_000022;sl_000086;sl_000598,/domain4,/domain4/data/doc/sl_000351,/domain4=0.7741;/domain2=0.7542;/domain5=0.7041;/domain6=0.6794;/domain3=0.6239,0,1,0.704085,50000.0000,50008.2373,50008.2373,50014.5820,14.5820,-1,2,-1,16,1,9616,2608,41,1106,0,0,1,1,0,DOC_WRONG,none,,redundant,8.2373,6.3447,50000000000,50008237344,50008237344,50014582048
150,tag,"Show pollution where pollutantType is CO, monitoringStation is mobile in Old Town Core Arts Quarter",6,pol_000017;pol_000023;pol_000047;pol_000137;pol_000275;pol_000299;pol_000371;pol_000377;pol_000401;pol_000503;pol_000545;pol_000557,/domain2,/domain2/data/doc/pol_000161,/domain2=0.6617;/domain4=0.5902;/domain5=0.5687;/domain7=0.5686,0,0,0.568673,50200.0000,50208.2275,50208.2275,50216.3242,16.3242,-1,2,-1,16,1,9609,2617,42,1107,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.2275,8.0967,50200000000,50208227464,50208227464,50216324200
151,tag,Give me parking where allowedVehicleType equals car and occupancyStatus equals almostFull,6,p_000043;p_000091;p_000163;p_000223;p_000295;p_000319;p_000463,/domain2,/domain2/data/doc/p_000415,/domain2=0.5659;/domain3=0.5257;/domain6=0.5120;/domain5=0.5047;/domain4=0.4917,0,0,0.504745,50400.0000,50408.2373,50408.2373,50416.3340,16.3340,-1,2,-1,16,1,9616,2592,40,1105,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.2373,8.0967,50400000000,50408237328,50408237328,50416334000
152,tag,Locate traffic with vehicleType set to bus near Old Town Core Science Center in Old Town Core Financial Row,6,traf_000042;traf_000147;traf_000402;traf_000417,/domain6,/domain6/data/doc/traf_000531,/domain6=0.7606;/domain2=0.6668;/domain4=0.5969;/domain3=0.5870;/domain5=0.5099,0,1,0.509882,50600.0000,50608.2325,50608.2325,50615.8472,15.8472,-1,2,-1,16,1,9616,2640,43,1108,0,0,1,1,0,DOC_WRONG,none,,redundant,8.2325,7.6148,50600000000,50608232464,50608232464,50615847232
153,tag,Find streetlight with status brokenLantern and locationCategory park near South Hills Riverside Park,3,sl_000004;sl_000008;sl_000012;sl_000044;sl_000048;sl_000052;sl_000288;sl_000292;sl_000392;sl_000452;sl_000476;sl_000488;sl_000584,/domain4,/domain4/data/doc/sl_000552,/domain4=0.8029;/domain5=0.7822;/domain2=0.7314;/domain6=0.7131;/domain3=0.6578,0,0,0.782215,50800.0000,50808.2373,50808.2373,50814.5820,14.5820,-1,2,-1,16,1,9616,2608,41,1106,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.2373,6.3447,50800000000,50808237344,50808237344,50814582048
154,tag,"Query traffic: roadType residential, laneDirection outbound, in Greenfield Park",7,traf_000128;traf_000284;traf_000368,/domain7,/domain7/data/doc/traf_000504,/domain7=0.7934;/domain6=0.6922;/domain2=0.6696;/domain4=0.6654;/domain5=0.6307;/domain3=0.6103,0,1,0.630690,51000.0000,51008.2079,51008.2079,51014.8707,14.8707,-1,2,-1,16,1,9616,2640,43,1108,0,0,1,1,0,DOC_WRONG,none,,redundant,8.2079,6.6628,51000000000,51008207904,51008207904,51014870672
155,tag,Give me parking where facilityType equals metered and occupancyStatus equals few,3,p_000016;p_000064;p_000124;p_000168;p_000236;p_000252;p_000312;p_000348;p_000360;p_000404;p_000424;p_000464;p_000468;p_000560;p_000588,/domain7,/domain7/data/doc/p_000547,/domain7=0.6569;/domain4=0.6053;/domain2=0.5921;/domain5=0.5764,0,0,0.576392,51200.0000,51208.1882,51208.1882,51214.8509,14.8509,-1,2,-1,16,1,9616,2592,40,1105,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.1882,6.6627,51200000000,51208188208,51208188208,51214850880
156,tag,"Show streetlight where lanternModel is MH, powerState is off in Greenfield Park Uptown",7,sl_000319,/domain4,/domain4/data/doc/sl_000552,/domain4=0.7214;/domain5=0.6962;/domain6=0.6938;/domain2=0.6760;/domain3=0.6589,0,0,0.696186,51400.0000,51408.2373,51408.2373,51408.2373,8.2373,-1,2,-1,16,1,9616,2608,41,1106,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.2373,0.0000,51400000000,51408237344,51408237344,51408237344
157,tag,List traffic having congestionLevel moderate plus laneDirection inbound in Lakeside District,5,traf_000193;traf_000208;traf_000253;traf_000388;traf_000403;traf_000448;traf_000478,/domain5,/domain5/data/doc/traf_000505,/domain5=0.7052;/domain6=0.5852;/domain3=0.5838;/domain2=0.5805;/domain4=0.5674,0,1,0.705217,51600.0000,51608.1981,51608.1981,51616.3728,16.3728,-1,2,-1,16,1,9616,2640,43,1108,0,0,1,1,0,DOC_WRONG,none,,redundant,8.1981,8.1748,51600000000,51608198080,51608198080,51616372848
158,tag,traffic with vehicleType=bus and roadType=serviceRoad close to Eastshore Quarter Clock Tower,2,traf_000072,/domain2,/domain2/data/doc/traf_000052,/domain2=0.7695;/domain7=0.6445;/domain4=0.6266;/domain5=0.6212,0,1,0.621181,51800.0000,51808.1981,51808.1981,51816.2948,16.2948,-1,2,-1,16,1,9616,2640,43,1108,0,0,1,1,0,DOC_WRONG,none,,redundant,8.1981,8.0968,51800000000,51808198080,51808198080,51816294848
159,tag,streetlight with lanternModel=HPS and powerState=low close to South Hills Cathedral,3,sl_000006;sl_000018;sl_000046;sl_000050;sl_000222;sl_000238;sl_000366;sl_000382;sl_000442;sl_000470;sl_000562;sl_000566;sl_000574,/domain5,/domain5/data/doc/sl_900347,/domain5=0.7132;/domain2=0.6844;/domain3=0.6728;/domain6=0.6510;/domain4=0.6205,0,0,0.713241,52000.0000,52008.2373,52008.2373,52016.4120,16.4120,-1,2,-1,16,1,9616,2608,41,1106,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.2373,8.1747,52000000000,52008237344,52008237344,52016412048
160,tag,"Search for streetlight devices: lanternModel=HPS, status=columnIssue, near Old Town Core Main Station",6,sl_000082,/domain6,/domain6/data/doc/sl_000092,/domain6=0.7913;/domain2=0.7264;/domain5=0.7134;/domain4=0.6689;/domain3=0.6679,0,1,0.713412,52200.0000,52208.2373,52208.2373,52215.8520,15.8520,-1,2,-1,16,1,9616,2608,41,1106,0,0,1,1,0,DOC_WRONG,none,,redundant,8.2373,7.6147,52200000000,52208237344,52208237344,52215852048
161,tag,"Show parking where occupancyStatus is few, allowedVehicleType is electricVehicle in South Hills Industrial Zone",3,p_000168;p_000252;p_000312;p_000348;p_000360;p_000468;p_000588,/domain2,/domain2/data/doc/p_000012,/domain2=0.7318;/domain5=0.6998;/domain4=0.6958;/domain7=0.6935,0,0,0.699819,52400.0000,52408.1882,52408.1882,52416.2849,16.2849,-1,2,-1,16,1,9616,2592,40,1105,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.1882,8.0967,52400000000,52408188208,52408188208,52416284880
162,tag,"Show traffic where congestionLevel is moderate, laneDirection is outbound in Greenfield Park Transit Hub",7,traf_000038;traf_000128;traf_000368;traf_000473;traf_000533;traf_000548,/domain7,/domain7/data/doc/traf_000038,/domain7=0.7293;/domain2=0.7017;/domain4=0.6667;/domain5=0.6539;/domain3=0.6509;/domain6=0.6437,1,1,0.653948,52600.0000,52608.2079,52608.2079,52614.8707,14.8707,-1,2,-1,16,1,9616,2640,43,1108,0,0,1,1,0,,none,,redundant,8.2079,6.6628,52600000000,52608207904,52608207904,52614870672
163,tag,parking with allowedVehicleType=electricVehicle and facilityType=gated close to Greenfield Park Clock Tower,7,p_000060;p_000192;p_000234;p_000264;p_000372;p_000384;p_000396;p_000474;p_000498;p_000558;p_000576;p_000594,/domain7,/domain7/data/doc/p_000576,/domain7=0.7333;/domain0=0.6781;/domain2=0.6739;/domain4=0.6632;/domain6=0.6512;/domain5=0.6473;/domain3=0.6420,1,1,0.647264,52800.0000,52808.2226,52808.2226,52814.8853,14.8853,-1,2,-1,16,1,9616,2592,40,1105,0,0,1,1,0,,none,,redundant,8.2226,6.6627,52800000000,52808222592,52808222592,52814885264
164,tag,Give me streetlight where status equals defectiveLamp and powerState equals low,2,sl_000034;sl_000038;sl_000078;sl_000186;sl_000202;sl_000210;sl_000314;sl_000326;sl_000506;sl_000578;sl_000590,/domain2,/domain2/data/doc/sl_000506,/domain2=0.6834;/domain6=0.6698;/domain5=0.6689;/domain3=0.6394;/domain4=0.6286,1,1,0.668920,53000.0000,53008.2373,53008.2373,53016.3340,16.3340,-1,2,-1,16,1,9616,2608,41,1106,0,0,1,1,0,,none,,redundant,8.2373,8.0967,53000000000,53008237344,53008237344,53016334048
165,tag,Give me pollution where source_type equals industrial and airQualityLevel equals moderate,0,pol_000217;pol_000597,/domain3,/domain3/data/doc/pol_000338,/domain3=0.6163;/domain2=0.5618;/domain7=0.5542;/domain4=0.5414;/domain5=0.5397;/domain6=0.4977,0,0,0.539687,53200.0000,53208.2373,53208.2373,53214.7621,14.7621,-1,2,-1,16,1,9613,2621,42,1107,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.2373,6.5247,53200000000,53208237336,53208237336,53214762072
166,tag,"Query streetlight: lanternModel HPS, status ok, in Lakeside District",5,sl_000174;sl_000390;sl_000398,/domain5,/domain5/data/doc/sl_000393,/domain5=0.7213;/domain7=0.6111;/domain4=0.5626;/domain2=0.5209,0,1,0.721302,53400.0000,53408.2373,53408.2373,53416.4120,16.4120,-1,2,-1,16,1,9613,2605,41,1106,0,0,1,1,0,DOC_WRONG,none,,redundant,8.2373,8.1747,53400000000,53408237304,53408237304,53416412008
167,tag,"Show streetlight where locationCategory is tunnel, powerState is bootingUp in Eastshore Quarter Financial Row",2,sl_000064;sl_000408;sl_000512;sl_000528,/domain2,/domain2/data/doc/sl_000408,/domain2=0.7639;/domain5=0.6535;/domain4=0.6059;/domain6=0.5967;/domain3=0.5679,1,1,0.653519,53600.0000,53608.2373,53608.2373,53616.3340,16.3340,-1,2,-1,16,1,9616,2608,41,1106,0,0,1,1,0,,none,,redundant,8.2373,8.0967,53600000000,53608237344,53608237344,53616334048
168,tag,"Query pollution: monitoringStation mobile, source_type traffic, in Westside Heights",1,pol_000014;pol_000050;pol_000122;pol_000350;pol_000410;pol_000482,/domain2,/domain2/data/doc/pol_000449,/domain2=0.6802;/domain0=0.6700;/domain4=0.6678;/domain3=0.6667;/domain7=0.6500;/domain5=0.5995,0,0,0.599544,53800.0000,53808.2226,53808.2226,53816.3194,16.3194,-1,2,-1,16,1,9616,2624,42,1107,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.2226,8.0967,53800000000,53808222624,53808222624,53816319360
169,tag,"Query pollution: pollutantType SO2, source_type naturalBackground, in Greenfield Park",7,pol_000048;pol_000096;pol_000108;pol_000132;pol_000144;pol_000192;pol_000288;pol_000348;pol_000372;pol_000444;pol_000540,/domain7,/domain7/data/doc/pol_000048,/domain7=0.6847;/domain4=0.5470;/domain6=0.5452;/domain5=0.5311;/domain3=0.5283;/domain2=0.5203,1,1,0.531121,54000.0000,54008.1931,54008.1931,54014.8558,14.8558,-1,2,-1,16,1,9609,2617,42,1107,0,0,1,1,0,,none,,redundant,8.1931,6.6627,54000000000,54008193080,54008193080,54014855816
170,tag,"Search for pollution devices: pollutantType=SO2, airQualityLevel=unhealthy, near Old Town Core Science Center",6,pol_000588,/domain3,/domain3/data/doc/pol_900153,/domain3=0.7092;/domain4=0.6722;/domain6=0.6558;/domain5=0.6470;/domain2=0.6443,0,0,0.646957,54200.0000,54208.2275,54208.2275,54214.7523,14.7523,-1,2,-1,16,1,9616,2624,42,1107,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.2275,6.5247,54200000000,54208227536,54208227536,54214752272
171,tag,Give me pollution where airQualityLevel equals moderate and monitoringStation equals fixed,1,pol_000022;pol_000142;pol_000262,/domain3,/domain3/data/doc/pol_000338,/domain3=0.6498;/domain5=0.6255;/domain7=0.6173;/domain6=0.5950;/domain4=0.5827;/domain2=0.5748,0,0,0.625497,54400.0000,54408.2373,54408.2373,54414.7621,14.7621,-1,2,-1,16,1,9613,2621,42,1107,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.2373,6.5247,54400000000,54408237336,54408237336,54414762072
172,tag,parking with facilityType=covered and category=rooftop close to Lakeside District Cathedral,5,p_000337,/domain5,/domain5/data/doc/p_000363,/domain5=0.7594;/domain6=0.6629;/domain2=0.6608;/domain7=0.6536;/domain3=0.6113;/domain4=0.5661,0,1,0.759399,54600.0000,54608.2324,54608.2324,54616.4071,16.4071,-1,2,-1,16,1,9614,2590,40,1105,0,0,1,1,0,DOC_WRONG,none,,redundant,8.2324,8.1747,54600000000,54608232400,54608232400,54616407072
173,tag,Give me traffic where vehicleType equals bus and laneDirection equals bidirectional,1,traf_000027;traf_000102;traf_000132;traf_000237;traf_000312;traf_000357;traf_000522;traf_000552;traf_000597,/domain2,/domain2/data/doc/traf_900104,/domain2=0.5913;/domain3=0.5648;/domain4=0.5491;/domain7=0.5401;/domain5=0.5194;/domain0=0.4957,0,0,0.519376,54800.0000,54808.2226,54808.2226,54816.3194,16.3194,-1,2,-1,16,1,9616,2640,43,1108,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.2226,8.0968,54800000000,54808222640,54808222640,54816319408
174,tag,"Query streetlight: status defectiveLamp, lanternModel fluorescent, in North Harbor",0,sl_000010;sl_000098;sl_000126;sl_000182;sl_000246;sl_000278;sl_000322;sl_000362;sl_000386;sl_000418;sl_000426;sl_000434;sl_000482;sl_000534;sl_000558;sl_000594,/domain4,/domain4/data/doc/sl_000086,/domain4=0.7776;/domain0=0.7753;/domain7=0.7700;/domain5=0.7500,0,0,0.750003,55000.0000,55008.2423,55008.2423,55014.5870,14.5870,-1,2,-1,16,1,9616,2608,41,1106,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.2423,6.3447,55000000000,55008242256,55008242256,55014586960
175,tag,"Show traffic where roadType is collector, vehicleType is bus in Eastshore Quarter Financial Row",2,traf_000052,/domain4,/domain4/data/doc/traf_000167,/domain4=0.6197;/domain5=0.5927;/domain3=0.5881;/domain7=0.5784;/domain6=0.5749,0,0,0.592705,55200.0000,55208.2128,55208.2128,55214.5576,14.5576,-1,2,-1,16,1,9616,2640,43,1108,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.2128,6.3448,55200000000,55208212816,55208212816,55214557584
176,tag,"Query streetlight: lanternModel HPS, powerState bootingUp, in Greenfield Park",7,sl_000338;sl_000458;sl_000550;sl_000586,/domain6,/domain6/data/doc/sl_900069,/domain6=0.6654;/domain5=0.6486;/domain3=0.6019;/domain2=0.5843;/domain4=0.5723,0,0,0.648637,55400.0000,55408.2373,55408.2373,55415.8520,15.8520,-1,2,-1,16,1,9616,2608,41,1106,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.2373,7.6147,55400000000,55408237344,55408237344,55415852048
177,tag,Give me parking where category equals onStreet and facilityType equals covered,6,p_000217;p_000301;p_000361;p_000409;p_000445;p_000481,/domain2,/domain2/data/doc/p_000355,/domain2=0.5989;/domain4=0.5755;/domain5=0.5423;/domain6=0.5063,0,0,0.542252,55600.0000,55608.2226,55608.2226,55616.3193,16.3193,-1,2,-1,16,1,9616,2592,40,1105,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.2226,8.0967,55600000000,55608222592,55608222592,55616319264
178,tag,Find streetlight with locationCategory playground and powerState off near South Hills Harbor Bridge,3,sl_000029;sl_000045;sl_000085;sl_000253;sl_000389;sl_000573,/domain5,/domain5/data/doc/sl_000381,/domain5=0.6776;/domain4=0.6463;/domain2=0.6453;/domain6=0.6347;/domain3=0.6302,0,0,0.677570,55800.0000,55808.2373,55808.2373,55816.4120,16.4120,-1,2,-1,16,1,9616,2608,41,1106,0,0,1,1,0,DOMAIN_WRONG,none,,redundant,8.2373,8.1747,55800000000,55808237344,55808237344,55816412048
179,tag,"Search for parking devices: facilityType=uncovered, category=rooftop, near Greenfield Park Town Square",7,p_000118;p_000214;p_000250;p_000430;p_000442;p_000478;p_000490;p_000502;p_000514,/domain7,/domain7/data/doc/p_000323,/domain7=0.7787;/domain2=0.7736;/domain4=0.7026;/domain5=0.6558,0,1,0.655819,56000.0000,56008.2078,56008.2078,56014.8705,14.8705,-1,2,-1,16,1,9609,2585,40,1105,0,0,1,1,0,DOC_WRONG,none,,redundant,8.2078,6.6627,56000000000,56008207784,56008207784,56014870456
